Asset_Prices,C|S|4900|60|1,P|L|4900|60|1,C|L|5000|60|2,P|S|5000|60|2,P|L|5300|60|1,C|L|5300|60|1
4930.20,-30.20,0.00,0.00,-139.59,369.80,0.00
4893.28,-0.00,6.72,0.00,-213.43,406.72,0.00
5342.38,-442.38,0.00,684.76,-0.00,0.00,42.38
6424.83,-1524.83,0.00,2849.65,-0.00,0.00,1124.83
4509.76,-0.00,390.24,0.00,-980.47,790.24,0.00
5331.92,-431.92,0.00,663.84,-0.00,0.00,31.92
4374.39,-0.00,525.61,0.00,-1251.21,925.61,0.00
5198.84,-298.84,0.00,397.67,-0.00,101.16,0.00
4440.68,-0.00,459.32,0.00,-1118.65,859.32,0.00
4433.07,-0.00,466.93,0.00,-1133.86,866.93,0.00
5906.55,-1006.55,0.00,1813.09,-0.00,0.00,606.55
5474.01,-574.01,0.00,948.01,-0.00,0.00,174.01
5099.86,-199.86,0.00,199.71,-0.00,200.14,0.00
5827.29,-927.29,0.00,1654.58,-0.00,0.00,527.29
5860.43,-960.43,0.00,1720.87,-0.00,0.00,560.43
5576.53,-676.53,0.00,1153.05,-0.00,0.00,276.53
5275.14,-375.14,0.00,550.28,-0.00,24.86,0.00
4825.02,-0.00,74.98,0.00,-349.96,474.98,0.00
4745.57,-0.00,154.43,0.00,-508.86,554.43,0.00
5703.55,-803.55,0.00,1407.09,-0.00,0.00,403.55
5148.52,-248.52,0.00,297.03,-0.00,151.48,0.00
4690.80,-0.00,209.20,0.00,-618.40,609.20,0.00
4431.02,-0.00,468.98,0.00,-1137.96,868.98,0.00
4801.21,-0.00,98.79,0.00,-397.58,498.79,0.00
4961.20,-61.20,0.00,0.00,-77.60,338.80,0.00
4651.35,-0.00,248.65,0.00,-697.30,648.65,0.00
4732.06,-0.00,167.94,0.00,-535.88,567.94,0.00
5319.20,-419.20,0.00,638.39,-0.00,0.00,19.20
5035.94,-135.94,0.00,71.88,-0.00,264.06,0.00
5447.46,-547.46,0.00,894.93,-0.00,0.00,147.46
4831.47,-0.00,68.53,0.00,-337.06,468.53,0.00
5604.44,-704.44,0.00,1208.88,-0.00,0.00,304.44
4954.35,-54.35,0.00,0.00,-91.31,345.65,0.00
5517.16,-617.16,0.00,1034.31,-0.00,0.00,217.16
5310.13,-410.13,0.00,620.25,-0.00,0.00,10.13
5260.19,-360.19,0.00,520.39,-0.00,39.81,0.00
4759.42,-0.00,140.58,0.00,-481.15,540.58,0.00
4760.50,-0.00,139.50,0.00,-479.00,539.50,0.00
5150.54,-250.54,0.00,301.09,-0.00,149.46,0.00
4518.82,-0.00,381.18,0.00,-962.36,781.18,0.00
4712.51,-0.00,187.49,0.00,-574.99,587.49,0.00
5541.68,-641.68,0.00,1083.37,-0.00,0.00,241.68
5612.98,-712.98,0.00,1225.95,-0.00,0.00,312.98
5055.49,-155.49,0.00,110.99,-0.00,244.51,0.00
4623.49,-0.00,276.51,0.00,-753.01,676.51,0.00
4464.50,-0.00,435.50,0.00,-1071.00,835.50,0.00
5039.60,-139.60,0.00,79.21,-0.00,260.40,0.00
4621.82,-0.00,278.18,0.00,-756.36,678.18,0.00
4962.46,-62.46,0.00,0.00,-75.09,337.54,0.00
5047.04,-147.04,0.00,94.08,-0.00,252.96,0.00
4753.19,-0.00,146.81,0.00,-493.62,546.81,0.00
4729.66,-0.00,170.34,0.00,-540.68,570.34,0.00
5266.78,-366.78,0.00,533.57,-0.00,33.22,0.00
6064.71,-1164.71,0.00,2129.43,-0.00,0.00,764.71
5033.95,-133.95,0.00,67.90,-0.00,266.05,0.00
5213.95,-313.95,0.00,427.90,-0.00,86.05,0.00
5120.71,-220.71,0.00,241.42,-0.00,179.29,0.00
5177.53,-277.53,0.00,355.06,-0.00,122.47,0.00
4955.85,-55.85,0.00,0.00,-88.30,344.15,0.00
5136.83,-236.83,0.00,273.66,-0.00,163.17,0.00
5554.94,-654.94,0.00,1109.88,-0.00,0.00,254.94
5363.47,-463.47,0.00,726.93,-0.00,0.00,63.47
5063.68,-163.68,0.00,127.36,-0.00,236.32,0.00
4734.77,-0.00,165.23,0.00,-530.45,565.23,0.00
4923.67,-23.67,0.00,0.00,-152.66,376.33,0.00
5852.77,-952.77,0.00,1705.53,-0.00,0.00,552.77
4471.86,-0.00,428.14,0.00,-1056.28,828.14,0.00
5054.05,-154.05,0.00,108.10,-0.00,245.95,0.00
5073.73,-173.73,0.00,147.47,-0.00,226.27,0.00
5237.79,-337.79,0.00,475.59,-0.00,62.21,0.00
4872.40,-0.00,27.60,0.00,-255.19,427.60,0.00
4805.67,-0.00,94.33,0.00,-388.65,494.33,0.00
5560.94,-660.94,0.00,1121.89,-0.00,0.00,260.94
5385.89,-485.89,0.00,771.79,-0.00,0.00,85.89
5035.58,-135.58,0.00,71.17,-0.00,264.42,0.00
4596.53,-0.00,303.47,0.00,-806.94,703.47,0.00
5389.20,-489.20,0.00,778.40,-0.00,0.00,89.20
5181.07,-281.07,0.00,362.14,-0.00,118.93,0.00
4836.40,-0.00,63.60,0.00,-327.19,463.60,0.00
4819.19,-0.00,80.81,0.00,-361.62,480.81,0.00
4941.99,-41.99,0.00,0.00,-116.02,358.01,0.00
5345.43,-445.43,0.00,690.86,-0.00,0.00,45.43
5579.58,-679.58,0.00,1159.16,-0.00,0.00,279.58
4410.62,-0.00,489.38,0.00,-1178.77,889.38,0.00
5039.95,-139.95,0.00,79.91,-0.00,260.05,0.00
5039.18,-139.18,0.00,78.36,-0.00,260.82,0.00
4870.22,-0.00,29.78,0.00,-259.55,429.78,0.00
5941.00,-1041.00,0.00,1882.01,-0.00,0.00,641.00
5081.33,-181.33,0.00,162.66,-0.00,218.67,0.00
6025.63,-1125.63,0.00,2051.25,-0.00,0.00,725.63
5435.94,-535.94,0.00,871.88,-0.00,0.00,135.94
4915.86,-15.86,0.00,0.00,-168.28,384.14,0.00
4536.56,-0.00,363.44,0.00,-926.89,763.44,0.00
5495.09,-595.09,0.00,990.17,-0.00,0.00,195.09
5157.28,-257.28,0.00,314.56,-0.00,142.72,0.00
5645.61,-745.61,0.00,1291.22,-0.00,0.00,345.61
4961.84,-61.84,0.00,0.00,-76.32,338.16,0.00
4867.23,-0.00,32.77,0.00,-265.53,432.77,0.00
4657.81,-0.00,242.19,0.00,-684.37,642.19,0.00
5204.26,-304.26,0.00,408.52,-0.00,95.74,0.00
5293.37,-393.37,0.00,586.74,-0.00,6.63,0.00
4489.94,-0.00,410.06,0.00,-1020.13,810.06,0.00
4725.50,-0.00,174.50,0.00,-549.00,574.50,0.00
4792.29,-0.00,107.71,0.00,-415.42,507.71,0.00
4333.15,-0.00,566.85,0.00,-1333.70,966.85,0.00
4711.73,-0.00,188.27,0.00,-576.55,588.27,0.00
5068.35,-168.35,0.00,136.71,-0.00,231.65,0.00
4818.98,-0.00,81.02,0.00,-362.04,481.02,0.00
4624.88,-0.00,275.12,0.00,-750.24,675.12,0.00
4929.59,-29.59,0.00,0.00,-140.82,370.41,0.00
5386.13,-486.13,0.00,772.27,-0.00,0.00,86.13
4357.65,-0.00,542.35,0.00,-1284.70,942.35,0.00
5592.56,-692.56,0.00,1185.13,-0.00,0.00,292.56
4895.33,-0.00,4.67,0.00,-209.35,404.67,0.00
5255.42,-355.42,0.00,510.85,-0.00,44.58,0.00
4372.81,-0.00,527.19,0.00,-1254.38,927.19,0.00
5565.29,-665.29,0.00,1130.58,-0.00,0.00,265.29
5361.08,-461.08,0.00,722.17,-0.00,0.00,61.08
4640.08,-0.00,259.92,0.00,-719.84,659.92,0.00
5741.89,-841.89,0.00,1483.78,-0.00,0.00,441.89
5233.55,-333.55,0.00,467.09,-0.00,66.45,0.00
4644.56,-0.00,255.44,0.00,-710.88,655.44,0.00
5099.50,-199.50,0.00,199.01,-0.00,200.50,0.00
4769.18,-0.00,130.82,0.00,-461.63,530.82,0.00
5428.15,-528.15,0.00,856.31,-0.00,0.00,128.15
4900.17,-0.17,0.00,0.00,-199.67,399.83,0.00
5318.85,-418.85,0.00,637.70,-0.00,0.00,18.85
4540.52,-0.00,359.48,0.00,-918.95,759.48,0.00
5369.96,-469.96,0.00,739.92,-0.00,0.00,69.96
4692.67,-0.00,207.33,0.00,-614.67,607.33,0.00
5690.82,-790.82,0.00,1381.64,-0.00,0.00,390.82
4881.16,-0.00,18.84,0.00,-237.68,418.84,0.00
5143.49,-243.49,0.00,286.98,-0.00,156.51,0.00
5632.10,-732.10,0.00,1264.20,-0.00,0.00,332.10
4152.71,-0.00,747.29,0.00,-1694.57,1147.29,0.00
5200.36,-300.36,0.00,400.73,-0.00,99.64,0.00
4841.93,-0.00,58.07,0.00,-316.13,458.07,0.00
5141.83,-241.83,0.00,283.67,-0.00,158.17,0.00
5499.33,-599.33,0.00,998.66,-0.00,0.00,199.33
5521.80,-621.80,0.00,1043.61,-0.00,0.00,221.80
5128.74,-228.74,0.00,257.48,-0.00,171.26,0.00
4572.94,-0.00,327.06,0.00,-854.12,727.06,0.00
5608.37,-708.37,0.00,1216.75,-0.00,0.00,308.37
4460.39,-0.00,439.61,0.00,-1079.21,839.61,0.00
5485.06,-585.06,0.00,970.11,-0.00,0.00,185.06
4980.42,-80.42,0.00,0.00,-39.16,319.58,0.00
5271.66,-371.66,0.00,543.32,-0.00,28.34,0.00
4857.21,-0.00,42.79,0.00,-285.58,442.79,0.00
4925.44,-25.44,0.00,0.00,-149.12,374.56,0.00
4391.56,-0.00,508.44,0.00,-1216.88,908.44,0.00
4491.18,-0.00,408.82,0.00,-1017.64,808.82,0.00
4869.29,-0.00,30.71,0.00,-261.41,430.71,0.00
6365.79,-1465.79,0.00,2731.59,-0.00,0.00,1065.79
5075.26,-175.26,0.00,150.51,-0.00,224.74,0.00
4469.39,-0.00,430.61,0.00,-1061.22,830.61,0.00
5015.57,-115.57,0.00,31.15,-0.00,284.43,0.00
5031.38,-131.38,0.00,62.77,-0.00,268.62,0.00
5921.50,-1021.50,0.00,1843.00,-0.00,0.00,621.50
4591.05,-0.00,308.95,0.00,-817.89,708.95,0.00
5377.28,-477.28,0.00,754.56,-0.00,0.00,77.28
5500.66,-600.66,0.00,1001.32,-0.00,0.00,200.66
4548.24,-0.00,351.76,0.00,-903.53,751.76,0.00
5300.67,-400.67,0.00,601.34,-0.00,0.00,0.67
5259.96,-359.96,0.00,519.93,-0.00,40.04,0.00
5039.13,-139.13,0.00,78.26,-0.00,260.87,0.00
5127.42,-227.42,0.00,254.83,-0.00,172.58,0.00
5577.24,-677.24,0.00,1154.48,-0.00,0.00,277.24
4922.86,-22.86,0.00,0.00,-154.28,377.14,0.00
5354.57,-454.57,0.00,709.14,-0.00,0.00,54.57
4746.90,-0.00,153.10,0.00,-506.20,553.10,0.00
5337.40,-437.40,0.00,674.79,-0.00,0.00,37.40
4859.61,-0.00,40.39,0.00,-280.78,440.39,0.00
5699.08,-799.08,0.00,1398.16,-0.00,0.00,399.08
4600.99,-0.00,299.01,0.00,-798.02,699.01,0.00
5445.61,-545.61,0.00,891.21,-0.00,0.00,145.61
4773.02,-0.00,126.98,0.00,-453.96,526.98,0.00
4663.60,-0.00,236.40,0.00,-672.80,636.40,0.00
4816.99,-0.00,83.01,0.00,-366.02,483.01,0.00
4935.32,-35.32,0.00,0.00,-129.37,364.68,0.00
5130.57,-230.57,0.00,261.14,-0.00,169.43,0.00
4929.09,-29.09,0.00,0.00,-141.83,370.91,0.00
4741.10,-0.00,158.90,0.00,-517.80,558.90,0.00
4479.53,-0.00,420.47,0.00,-1040.95,820.47,0.00
5161.28,-261.28,0.00,322.55,-0.00,138.72,0.00
4825.54,-0.00,74.46,0.00,-348.91,474.46,0.00
5152.48,-252.48,0.00,304.97,-0.00,147.52,0.00
5571.04,-671.04,0.00,1142.08,-0.00,0.00,271.04
5092.10,-192.10,0.00,184.20,-0.00,207.90,0.00
5741.34,-841.34,0.00,1482.67,-0.00,0.00,441.34
5034.88,-134.88,0.00,69.76,-0.00,265.12,0.00
5156.40,-256.40,0.00,312.80,-0.00,143.60,0.00
5193.09,-293.09,0.00,386.17,-0.00,106.91,0.00
4746.85,-0.00,153.15,0.00,-506.30,553.15,0.00
5236.85,-336.85,0.00,473.70,-0.00,63.15,0.00
5070.86,-170.86,0.00,141.73,-0.00,229.14,0.00
5361.12,-461.12,0.00,722.24,-0.00,0.00,61.12
4488.52,-0.00,411.48,0.00,-1022.95,811.48,0.00
4593.11,-0.00,306.89,0.00,-813.79,706.89,0.00
5525.42,-625.42,0.00,1050.84,-0.00,0.00,225.42
4579.75,-0.00,320.25,0.00,-840.50,720.25,0.00
4933.50,-33.50,0.00,0.00,-133.00,366.50,0.00
5008.63,-108.63,0.00,17.25,-0.00,291.37,0.00
4623.14,-0.00,276.86,0.00,-753.71,676.86,0.00
5367.45,-467.45,0.00,734.90,-0.00,0.00,67.45
4808.04,-0.00,91.96,0.00,-383.92,491.96,0.00
5589.05,-689.05,0.00,1178.09,-0.00,0.00,289.05
5149.37,-249.37,0.00,298.74,-0.00,150.63,0.00
5242.16,-342.16,0.00,484.32,-0.00,57.84,0.00
4478.56,-0.00,421.44,0.00,-1042.89,821.44,0.00
4608.02,-0.00,291.98,0.00,-783.96,691.98,0.00
4673.84,-0.00,226.16,0.00,-652.32,626.16,0.00
4850.05,-0.00,49.95,0.00,-299.91,449.95,0.00
4769.26,-0.00,130.74,0.00,-461.47,530.74,0.00
5429.08,-529.08,0.00,858.16,-0.00,0.00,129.08
5501.19,-601.19,0.00,1002.37,-0.00,0.00,201.19
4154.39,-0.00,745.61,0.00,-1691.22,1145.61,0.00
5127.53,-227.53,0.00,255.05,-0.00,172.47,0.00
4500.27,-0.00,399.73,0.00,-999.46,799.73,0.00
5012.79,-112.79,0.00,25.57,-0.00,287.21,0.00
5790.81,-890.81,0.00,1581.61,-0.00,0.00,490.81
4447.18,-0.00,452.82,0.00,-1105.64,852.82,0.00
5075.71,-175.71,0.00,151.42,-0.00,224.29,0.00
4968.71,-68.71,0.00,0.00,-62.59,331.29,0.00
4639.02,-0.00,260.98,0.00,-721.97,660.98,0.00
5383.14,-483.14,0.00,766.28,-0.00,0.00,83.14
5196.43,-296.43,0.00,392.86,-0.00,103.57,0.00
4748.06,-0.00,151.94,0.00,-503.88,551.94,0.00
4810.11,-0.00,89.89,0.00,-379.78,489.89,0.00
5648.86,-748.86,0.00,1297.72,-0.00,0.00,348.86
5052.79,-152.79,0.00,105.57,-0.00,247.21,0.00
4829.19,-0.00,70.81,0.00,-341.62,470.81,0.00
4686.39,-0.00,213.61,0.00,-627.22,613.61,0.00
4739.21,-0.00,160.79,0.00,-521.57,560.79,0.00
5744.33,-844.33,0.00,1488.67,-0.00,0.00,444.33
4938.89,-38.89,0.00,0.00,-122.23,361.11,0.00
4817.09,-0.00,82.91,0.00,-365.81,482.91,0.00
5240.23,-340.23,0.00,480.47,-0.00,59.77,0.00
3982.55,-0.00,917.45,0.00,-2034.90,1317.45,0.00
5367.05,-467.05,0.00,734.09,-0.00,0.00,67.05
5202.84,-302.84,0.00,405.68,-0.00,97.16,0.00
5222.84,-322.84,0.00,445.67,-0.00,77.16,0.00
4593.51,-0.00,306.49,0.00,-812.97,706.49,0.00
4883.20,-0.00,16.80,0.00,-233.59,416.80,0.00
5346.58,-446.58,0.00,693.17,-0.00,0.00,46.58
4148.74,-0.00,751.26,0.00,-1702.52,1151.26,0.00
4747.75,-0.00,152.25,0.00,-504.51,552.25,0.00
5220.81,-320.81,0.00,441.63,-0.00,79.19,0.00
4488.61,-0.00,411.39,0.00,-1022.77,811.39,0.00
5000.85,-100.85,0.00,1.70,-0.00,299.15,0.00
5211.88,-311.88,0.00,423.77,-0.00,88.12,0.00
5047.34,-147.34,0.00,94.68,-0.00,252.66,0.00
5149.03,-249.03,0.00,298.06,-0.00,150.97,0.00
4341.75,-0.00,558.25,0.00,-1316.51,958.25,0.00
5075.82,-175.82,0.00,151.63,-0.00,224.18,0.00
4834.45,-0.00,65.55,0.00,-331.10,465.55,0.00
4903.56,-3.56,0.00,0.00,-192.89,396.44,0.00
4744.77,-0.00,155.23,0.00,-510.46,555.23,0.00
5543.71,-643.71,0.00,1087.43,-0.00,0.00,243.71
5098.14,-198.14,0.00,196.28,-0.00,201.86,0.00
5070.04,-170.04,0.00,140.08,-0.00,229.96,0.00
4798.39,-0.00,101.61,0.00,-403.22,501.61,0.00
5152.28,-252.28,0.00,304.55,-0.00,147.72,0.00
5419.27,-519.27,0.00,838.55,-0.00,0.00,119.27
4851.53,-0.00,48.47,0.00,-296.95,448.47,0.00
4997.27,-97.27,0.00,0.00,-5.46,302.73,0.00
5001.04,-101.04,0.00,2.08,-0.00,298.96,0.00
4552.13,-0.00,347.87,0.00,-895.73,747.87,0.00
5068.68,-168.68,0.00,137.37,-0.00,231.32,0.00
5126.59,-226.59,0.00,253.19,-0.00,173.41,0.00
5832.01,-932.01,0.00,1664.02,-0.00,0.00,532.01
4714.91,-0.00,185.09,0.00,-570.18,585.09,0.00
4207.22,-0.00,692.78,0.00,-1585.56,1092.78,0.00
4701.87,-0.00,198.13,0.00,-596.26,598.13,0.00
4729.96,-0.00,170.04,0.00,-540.09,570.04,0.00
5144.07,-244.07,0.00,288.15,-0.00,155.93,0.00
5475.86,-575.86,0.00,951.72,-0.00,0.00,175.86
4396.88,-0.00,503.12,0.00,-1206.23,903.12,0.00
4949.57,-49.57,0.00,0.00,-100.86,350.43,0.00
5197.63,-297.63,0.00,395.27,-0.00,102.37,0.00
5742.71,-842.71,0.00,1485.41,-0.00,0.00,442.71
4460.63,-0.00,439.37,0.00,-1078.74,839.37,0.00
4938.69,-38.69,0.00,0.00,-122.63,361.31,0.00
5002.86,-102.86,0.00,5.72,-0.00,297.14,0.00
4757.61,-0.00,142.39,0.00,-484.78,542.39,0.00
5268.29,-368.29,0.00,536.58,-0.00,31.71,0.00
5959.76,-1059.76,0.00,1919.52,-0.00,0.00,659.76
4558.49,-0.00,341.51,0.00,-883.02,741.51,0.00
5922.87,-1022.87,0.00,1845.75,-0.00,0.00,622.87
5098.21,-198.21,0.00,196.43,-0.00,201.79,0.00
5284.67,-384.67,0.00,569.35,-0.00,15.33,0.00
5140.97,-240.97,0.00,281.94,-0.00,159.03,0.00
5093.40,-193.40,0.00,186.81,-0.00,206.60,0.00
5120.97,-220.97,0.00,241.93,-0.00,179.03,0.00
4653.40,-0.00,246.60,0.00,-693.21,646.60,0.00
4574.55,-0.00,325.45,0.00,-850.91,725.45,0.00
4358.04,-0.00,541.96,0.00,-1283.91,941.96,0.00
4692.31,-0.00,207.69,0.00,-615.39,607.69,0.00
4913.57,-13.57,0.00,0.00,-172.85,386.43,0.00
4956.39,-56.39,0.00,0.00,-87.22,343.61,0.00
5250.54,-350.54,0.00,501.09,-0.00,49.46,0.00
5731.39,-831.39,0.00,1462.77,-0.00,0.00,431.39
5781.66,-881.66,0.00,1563.31,-0.00,0.00,481.66
5769.80,-869.80,0.00,1539.59,-0.00,0.00,469.80
4876.23,-0.00,23.77,0.00,-247.53,423.77,0.00
5273.27,-373.27,0.00,546.54,-0.00,26.73,0.00
5449.25,-549.25,0.00,898.51,-0.00,0.00,149.25
5029.92,-129.92,0.00,59.84,-0.00,270.08,0.00
4907.35,-7.35,0.00,0.00,-185.29,392.65,0.00
5659.36,-759.36,0.00,1318.72,-0.00,0.00,359.36
5122.75,-222.75,0.00,245.51,-0.00,177.25,0.00
5266.67,-366.67,0.00,533.35,-0.00,33.33,0.00
4797.12,-0.00,102.88,0.00,-405.76,502.88,0.00
5620.74,-720.74,0.00,1241.48,-0.00,0.00,320.74
5409.40,-509.40,0.00,818.79,-0.00,0.00,109.40
4305.84,-0.00,594.16,0.00,-1388.32,994.16,0.00
4614.67,-0.00,285.33,0.00,-770.67,685.33,0.00
4600.00,-0.00,300.00,0.00,-799.99,700.00,0.00
4645.13,-0.00,254.87,0.00,-709.73,654.87,0.00
5442.61,-542.61,0.00,885.21,-0.00,0.00,142.61
4747.08,-0.00,152.92,0.00,-505.84,552.92,0.00
5365.16,-465.16,0.00,730.33,-0.00,0.00,65.16
5321.92,-421.92,0.00,643.84,-0.00,0.00,21.92
5303.10,-403.10,0.00,606.20,-0.00,0.00,3.10
5482.60,-582.60,0.00,965.19,-0.00,0.00,182.60
4740.59,-0.00,159.41,0.00,-518.81,559.41,0.00
5472.83,-572.83,0.00,945.65,-0.00,0.00,172.83
5319.64,-419.64,0.00,639.27,-0.00,0.00,19.64
5092.08,-192.08,0.00,184.16,-0.00,207.92,0.00
4527.39,-0.00,372.61,0.00,-945.22,772.61,0.00
5291.04,-391.04,0.00,582.08,-0.00,8.96,0.00
5042.18,-142.18,0.00,84.36,-0.00,257.82,0.00
5350.90,-450.90,0.00,701.79,-0.00,0.00,50.90
5641.36,-741.36,0.00,1282.73,-0.00,0.00,341.36
4654.58,-0.00,245.42,0.00,-690.84,645.42,0.00
4722.73,-0.00,177.27,0.00,-554.55,577.27,0.00
4930.20,-30.20,0.00,0.00,-139.59,369.80,0.00
4873.69,-0.00,26.31,0.00,-252.61,426.31,0.00
5590.90,-690.90,0.00,1181.81,-0.00,0.00,290.90
4461.86,-0.00,438.14,0.00,-1076.29,838.14,0.00
5014.63,-114.63,0.00,29.25,-0.00,285.37,0.00
5905.88,-1005.88,0.00,1811.76,-0.00,0.00,605.88
4863.27,-0.00,36.73,0.00,-273.46,436.73,0.00
5131.59,-231.59,0.00,263.18,-0.00,168.41,0.00
5474.26,-574.26,0.00,948.52,-0.00,0.00,174.26
4775.28,-0.00,124.72,0.00,-449.45,524.72,0.00
5237.16,-337.16,0.00,474.31,-0.00,62.84,0.00
5022.49,-122.49,0.00,44.98,-0.00,277.51,0.00
4580.94,-0.00,319.06,0.00,-838.12,719.06,0.00
4779.50,-0.00,120.50,0.00,-440.99,520.50,0.00
5572.09,-672.09,0.00,1144.17,-0.00,0.00,272.09
5747.06,-847.06,0.00,1494.12,-0.00,0.00,447.06
5156.22,-256.22,0.00,312.44,-0.00,143.78,0.00
5367.31,-467.31,0.00,734.63,-0.00,0.00,67.31
4522.12,-0.00,377.88,0.00,-955.77,777.88,0.00
5106.33,-206.33,0.00,212.66,-0.00,193.67,0.00
5391.73,-491.73,0.00,783.46,-0.00,0.00,91.73
5190.78,-290.78,0.00,381.56,-0.00,109.22,0.00
4766.81,-0.00,133.19,0.00,-466.37,533.19,0.00
4964.58,-64.58,0.00,0.00,-70.83,335.42,0.00
5963.71,-1063.71,0.00,1927.42,-0.00,0.00,663.71
5349.15,-449.15,0.00,698.30,-0.00,0.00,49.15
4702.74,-0.00,197.26,0.00,-594.52,597.26,0.00
4744.24,-0.00,155.76,0.00,-511.52,555.76,0.00
5292.01,-392.01,0.00,584.02,-0.00,7.99,0.00
4936.89,-36.89,0.00,0.00,-126.21,363.11,0.00
4712.46,-0.00,187.54,0.00,-575.08,587.54,0.00
5509.49,-609.49,0.00,1018.98,-0.00,0.00,209.49
4856.57,-0.00,43.43,0.00,-286.86,443.43,0.00
5201.54,-301.54,0.00,403.08,-0.00,98.46,0.00
5518.19,-618.19,0.00,1036.37,-0.00,0.00,218.19
4899.69,-0.00,0.31,0.00,-200.62,400.31,0.00
5502.87,-602.87,0.00,1005.74,-0.00,0.00,202.87
4497.64,-0.00,402.36,0.00,-1004.73,802.36,0.00
5654.28,-754.28,0.00,1308.55,-0.00,0.00,354.28
5192.24,-292.24,0.00,384.48,-0.00,107.76,0.00
4687.52,-0.00,212.48,0.00,-624.96,612.48,0.00
4817.71,-0.00,82.29,0.00,-364.57,482.29,0.00
5802.94,-902.94,0.00,1605.89,-0.00,0.00,502.94
4723.57,-0.00,176.43,0.00,-552.87,576.43,0.00
4670.34,-0.00,229.66,0.00,-659.32,629.66,0.00
5290.86,-390.86,0.00,581.71,-0.00,9.14,0.00
5083.07,-183.07,0.00,166.13,-0.00,216.93,0.00
5686.29,-786.29,0.00,1372.59,-0.00,0.00,386.29
5271.86,-371.86,0.00,543.73,-0.00,28.14,0.00
4538.10,-0.00,361.90,0.00,-923.79,761.90,0.00
4959.05,-59.05,0.00,0.00,-81.91,340.95,0.00
4572.61,-0.00,327.39,0.00,-854.78,727.39,0.00
5513.42,-613.42,0.00,1026.84,-0.00,0.00,213.42
5535.95,-635.95,0.00,1071.89,-0.00,0.00,235.95
4699.95,-0.00,200.05,0.00,-600.10,600.05,0.00
5294.76,-394.76,0.00,589.52,-0.00,5.24,0.00
5298.22,-398.22,0.00,596.44,-0.00,1.78,0.00
4705.55,-0.00,194.45,0.00,-588.90,594.45,0.00
5252.24,-352.24,0.00,504.48,-0.00,47.76,0.00
4981.66,-81.66,0.00,0.00,-36.67,318.34,0.00
6252.96,-1352.96,0.00,2505.92,-0.00,0.00,952.96
4948.61,-48.61,0.00,0.00,-102.77,351.39,0.00
5978.86,-1078.86,0.00,1957.73,-0.00,0.00,678.86
5406.23,-506.23,0.00,812.46,-0.00,0.00,106.23
5262.40,-362.40,0.00,524.81,-0.00,37.60,0.00
4641.99,-0.00,258.01,0.00,-716.03,658.01,0.00
4948.32,-48.32,0.00,0.00,-103.35,351.68,0.00
5447.46,-547.46,0.00,894.91,-0.00,0.00,147.46
4944.80,-44.80,0.00,0.00,-110.40,355.20,0.00
5652.39,-752.39,0.00,1304.77,-0.00,0.00,352.39
4722.08,-0.00,177.92,0.00,-555.84,577.92,0.00
4487.09,-0.00,412.91,0.00,-1025.81,812.91,0.00
5088.14,-188.14,0.00,176.28,-0.00,211.86,0.00
5771.89,-871.89,0.00,1543.77,-0.00,0.00,471.89
4940.95,-40.95,0.00,0.00,-118.09,359.05,0.00
5347.48,-447.48,0.00,694.97,-0.00,0.00,47.48
5024.49,-124.49,0.00,48.98,-0.00,275.51,0.00
5314.53,-414.53,0.00,629.05,-0.00,0.00,14.53
5281.29,-381.29,0.00,562.57,-0.00,18.71,0.00
4844.61,-0.00,55.39,0.00,-310.78,455.39,0.00
5399.40,-499.40,0.00,798.80,-0.00,0.00,99.40
4378.05,-0.00,521.95,0.00,-1243.90,921.95,0.00
5455.73,-555.73,0.00,911.47,-0.00,0.00,155.73
4225.11,-0.00,674.89,0.00,-1549.77,1074.89,0.00
5162.64,-262.64,0.00,325.28,-0.00,137.36,0.00
5438.87,-538.87,0.00,877.75,-0.00,0.00,138.87
4582.45,-0.00,317.55,0.00,-835.10,717.55,0.00
5158.15,-258.15,0.00,316.30,-0.00,141.85,0.00
4822.27,-0.00,77.73,0.00,-355.46,477.73,0.00
4879.80,-0.00,20.20,0.00,-240.40,420.20,0.00
5372.24,-472.24,0.00,744.48,-0.00,0.00,72.24
4173.77,-0.00,726.23,0.00,-1652.45,1126.23,0.00
4884.62,-0.00,15.38,0.00,-230.77,415.38,0.00
4993.47,-93.47,0.00,0.00,-13.06,306.53,0.00
4533.42,-0.00,366.58,0.00,-933.16,766.58,0.00
5818.46,-918.46,0.00,1636.92,-0.00,0.00,518.46
5151.56,-251.56,0.00,303.13,-0.00,148.44,0.00
4913.56,-13.56,0.00,0.00,-172.88,386.44,0.00
4434.24,-0.00,465.76,0.00,-1131.52,865.76,0.00
5024.42,-124.42,0.00,48.83,-0.00,275.58,0.00
5299.59,-399.59,0.00,599.19,-0.00,0.41,0.00
4709.94,-0.00,190.06,0.00,-580.13,590.06,0.00
4932.36,-32.36,0.00,0.00,-135.28,367.64,0.00
5283.56,-383.56,0.00,567.12,-0.00,16.44,0.00
5420.71,-520.71,0.00,841.42,-0.00,0.00,120.71
5627.34,-727.34,0.00,1254.68,-0.00,0.00,327.34
5262.14,-362.14,0.00,524.29,-0.00,37.86,0.00
4904.12,-4.12,0.00,0.00,-191.77,395.88,0.00
5388.86,-488.86,0.00,777.72,-0.00,0.00,88.86
4916.42,-16.42,0.00,0.00,-167.15,383.58,0.00
