Asset_Prices,C|L|5000|60|5,C|S|5500|60|5,P|L|5500|60|5,P|S|5000|60|5
4884.11,0.00,-0.00,3079.46,-579.46
5145.89,729.45,-0.00,1770.55,-0.00
4981.43,0.00,-0.00,2592.86,-92.86
5288.27,1441.35,-0.00,1058.65,-0.00
4368.49,0.00,-0.00,5657.55,-3157.55
5381.50,1907.50,-0.00,592.50,-0.00
4951.16,0.00,-0.00,2744.18,-244.18
4246.39,0.00,-0.00,6268.05,-3768.05
5118.62,593.09,-0.00,1906.91,-0.00
4836.72,0.00,-0.00,3316.42,-816.42
5739.88,3699.39,-1199.39,0.00,-0.00
5057.09,285.44,-0.00,2214.56,-0.00
4817.22,0.00,-0.00,3413.91,-913.91
5660.62,3303.12,-803.12,0.00,-0.00
4935.64,0.00,-0.00,2821.79,-321.79
5078.95,394.75,-0.00,2105.25,-0.00
4886.00,0.00,-0.00,3070.02,-570.02
4585.37,0.00,-0.00,4573.13,-2073.13
4728.13,0.00,-0.00,3859.37,-1359.37
5050.10,250.48,-0.00,2249.52,-0.00
5470.48,2352.42,-0.00,147.58,-0.00
4725.95,0.00,-0.00,3870.24,-1370.24
4509.33,0.00,-0.00,4953.36,-2453.36
5385.30,1926.49,-0.00,573.51,-0.00
5332.61,1663.07,-0.00,836.93,-0.00
4870.54,0.00,-0.00,3147.32,-647.32
5102.13,510.64,-0.00,1989.36,-0.00
4853.90,0.00,-0.00,3230.48,-730.48
4736.76,0.00,-0.00,3816.20,-1316.20
4852.02,0.00,-0.00,3239.88,-739.88
4794.07,0.00,-0.00,3529.64,-1029.64
4837.62,0.00,-0.00,3311.89,-811.89
4628.68,0.00,-0.00,4356.58,-1856.58
5056.09,280.44,-0.00,2219.56,-0.00
5064.03,320.14,-0.00,2179.86,-0.00
5516.24,2581.18,-81.18,0.00,-0.00
4919.35,0.00,-0.00,2903.25,-403.25
5649.73,3248.67,-748.67,0.00,-0.00
6080.12,5400.61,-2900.61,0.00,-0.00
4425.65,0.00,-0.00,5371.73,-2871.73
5368.53,1842.63,-0.00,657.37,-0.00
5685.40,3427.00,-927.00,0.00,-0.00
4644.28,0.00,-0.00,4278.61,-1778.61
4955.92,0.00,-0.00,2720.42,-220.42
5785.73,3928.63,-1428.63,0.00,-0.00
5311.08,1555.39,-0.00,944.61,-0.00
4713.95,0.00,-0.00,3930.24,-1430.24
4984.64,0.00,-0.00,2576.80,-76.80
5176.13,880.65,-0.00,1619.35,-0.00
5186.47,932.35,-0.00,1567.65,-0.00
4630.52,0.00,-0.00,4347.41,-1847.41
4951.13,0.00,-0.00,2744.35,-244.35
5486.60,2433.01,-0.00,66.99,-0.00
4709.04,0.00,-0.00,3954.80,-1454.80
4435.30,0.00,-0.00,5323.50,-2823.50
5206.76,1033.79,-0.00,1466.21,-0.00
5246.84,1234.18,-0.00,1265.82,-0.00
5286.81,1434.04,-0.00,1065.96,-0.00
5038.55,192.76,-0.00,2307.24,-0.00
5404.86,2024.29,-0.00,475.71,-0.00
4441.29,0.00,-0.00,5293.57,-2793.57
4738.69,0.00,-0.00,3806.53,-1306.53
4769.27,0.00,-0.00,3653.64,-1153.64
5079.18,395.92,-0.00,2104.08,-0.00
5165.52,827.60,-0.00,1672.40,-0.00
4532.05,0.00,-0.00,4839.74,-2339.74
5443.44,2217.18,-0.00,282.82,-0.00
5087.66,438.30,-0.00,2061.70,-0.00
4401.25,0.00,-0.00,5493.77,-2993.77
4844.37,0.00,-0.00,3278.15,-778.15
5679.44,3397.21,-897.21,0.00,-0.00
5123.36,616.81,-0.00,1883.19,-0.00
4865.56,0.00,-0.00,3172.20,-672.20
5290.21,1451.07,-0.00,1048.93,-0.00
5661.12,3305.62,-805.62,0.00,-0.00
5581.20,2905.98,-405.98,0.00,-0.00
4786.90,0.00,-0.00,3565.52,-1065.52
4677.66,0.00,-0.00,4111.68,-1611.68
5566.94,2834.68,-334.68,0.00,-0.00
4375.57,0.00,-0.00,5622.13,-3122.13
5116.67,583.34,-0.00,1916.66,-0.00
5292.03,1460.16,-0.00,1039.84,-0.00
5500.32,2501.60,-1.60,0.00,-0.00
5284.11,1420.57,-0.00,1079.43,-0.00
5172.69,863.47,-0.00,1636.53,-0.00
4507.37,0.00,-0.00,4963.13,-2463.13
5162.87,814.35,-0.00,1685.65,-0.00
4887.36,0.00,-0.00,3063.19,-563.19
4993.39,0.00,-0.00,2533.06,-33.06
4370.71,0.00,-0.00,5646.44,-3146.44
4733.50,0.00,-0.00,3832.50,-1332.50
4805.43,0.00,-0.00,3472.85,-972.85
5210.28,1051.42,-0.00,1448.58,-0.00
4324.57,0.00,-0.00,5877.13,-3377.13
4884.38,0.00,-0.00,3078.09,-578.09
5657.41,3287.07,-787.07,0.00,-0.00
5340.53,1702.65,-0.00,797.35,-0.00
4684.64,0.00,-0.00,4076.82,-1576.82
5926.66,4633.31,-2133.31,0.00,-0.00
3980.22,0.00,-0.00,7598.89,-5098.89
5979.26,4896.28,-2396.28,0.00,-0.00
5061.36,306.82,-0.00,2193.18,-0.00
5048.69,243.43,-0.00,2256.57,-0.00
5569.48,2847.40,-347.40,0.00,-0.00
5094.94,474.69,-0.00,2025.31,-0.00
4829.31,0.00,-0.00,3353.44,-853.44
4178.76,0.00,-0.00,6606.20,-4106.20
4860.81,0.00,-0.00,3195.96,-695.96
4951.23,0.00,-0.00,2743.85,-243.85
4980.85,0.00,-0.00,2595.74,-95.74
4251.85,0.00,-0.00,6240.73,-3740.73
4692.16,0.00,-0.00,4039.18,-1539.18
4363.31,0.00,-0.00,5683.45,-3183.45
5227.70,1138.50,-0.00,1361.50,-0.00
4663.24,0.00,-0.00,4183.80,-1683.80
5394.22,1971.10,-0.00,528.90,-0.00
4717.17,0.00,-0.00,3914.15,-1414.15
5292.11,1460.54,-0.00,1039.46,-0.00
4900.70,0.00,-0.00,2996.52,-496.52
5033.47,167.35,-0.00,2332.65,-0.00
4870.21,0.00,-0.00,3148.96,-648.96
4795.69,0.00,-0.00,3521.55,-1021.55
5443.29,2216.43,-0.00,283.57,-0.00
5662.81,3314.03,-814.03,0.00,-0.00
4876.11,0.00,-0.00,3119.43,-619.43
4957.69,0.00,-0.00,2711.53,-211.53
5310.16,1550.82,-0.00,949.18,-0.00
5306.75,1533.76,-0.00,966.24,-0.00
5368.71,1843.54,-0.00,656.46,-0.00
5062.48,312.38,-0.00,2187.62,-0.00
5265.53,1327.66,-0.00,1172.34,-0.00
5484.51,2422.55,-0.00,77.45,-0.00
4805.68,0.00,-0.00,3471.60,-971.60
5064.16,320.82,-0.00,2179.18,-0.00
4970.90,0.00,-0.00,2645.48,-145.48
4625.14,0.00,-0.00,4374.28,-1874.28
5492.21,2461.06,-0.00,38.94,-0.00
5475.13,2375.63,-0.00,124.37,-0.00
4093.39,0.00,-0.00,7033.03,-4533.03
4959.96,0.00,-0.00,2700.18,-200.18
5504.21,2521.07,-21.07,0.00,-0.00
5116.14,580.70,-0.00,1919.30,-0.00
4807.71,0.00,-0.00,3461.43,-961.43
5214.63,1073.16,-0.00,1426.84,-0.00
4669.08,0.00,-0.00,4154.61,-1654.61
4972.61,0.00,-0.00,2636.93,-136.93
5973.04,4865.21,-2365.21,0.00,-0.00
4941.39,0.00,-0.00,2793.06,-293.06
5827.40,4137.02,-1637.02,0.00,-0.00
5197.82,989.11,-0.00,1510.89,-0.00
4079.00,0.00,-0.00,7105.00,-4605.00
5064.67,323.37,-0.00,2176.63,-0.00
5215.26,1076.32,-0.00,1423.68,-0.00
5235.72,1178.58,-0.00,1321.42,-0.00
5615.63,3078.16,-578.16,0.00,-0.00
4691.77,0.00,-0.00,4041.17,-1541.17
5843.65,4218.26,-1718.26,0.00,-0.00
4336.51,0.00,-0.00,5817.43,-3317.43
4794.41,0.00,-0.00,3527.97,-1027.97
4697.68,0.00,-0.00,4011.60,-1511.60
5265.89,1329.46,-0.00,1170.54,-0.00
5145.61,728.06,-0.00,1771.94,-0.00
4471.90,0.00,-0.00,5140.48,-2640.48
5085.42,427.08,-0.00,2072.92,-0.00
4711.75,0.00,-0.00,3941.27,-1441.27
5432.78,2163.90,-0.00,336.10,-0.00
5141.08,705.40,-0.00,1794.60,-0.00
4783.06,0.00,-0.00,3584.72,-1084.72
4999.78,0.00,-0.00,2501.09,-1.09
5372.10,1860.51,-0.00,639.49,-0.00
4984.03,0.00,-0.00,2579.83,-79.83
5217.18,1085.90,-0.00,1414.10,-0.00
5452.86,2264.28,-0.00,235.72,-0.00
5087.23,436.14,-0.00,2063.86,-0.00
5231.25,1156.27,-0.00,1343.73,-0.00
4858.65,0.00,-0.00,3206.75,-706.75
5271.09,1355.45,-0.00,1144.55,-0.00
5753.29,3766.44,-1266.44,0.00,-0.00
4623.03,0.00,-0.00,4384.84,-1884.84
4749.85,0.00,-0.00,3750.73,-1250.73
5230.52,1152.59,-0.00,1347.41,-0.00
4453.52,0.00,-0.00,5232.38,-2732.38
4631.46,0.00,-0.00,4342.68,-1842.68
4649.98,0.00,-0.00,4250.08,-1750.08
5370.68,1853.38,-0.00,646.62,-0.00
5588.25,2941.24,-441.24,0.00,-0.00
5069.85,349.23,-0.00,2150.77,-0.00
4969.57,0.00,-0.00,2652.16,-152.16
4663.83,0.00,-0.00,4180.85,-1680.85
4994.06,0.00,-0.00,2529.68,-29.68
5073.23,366.15,-0.00,2133.85,-0.00
5221.91,1109.54,-0.00,1390.46,-0.00
5738.39,3691.95,-1191.95,0.00,-0.00
5230.52,1152.59,-0.00,1347.41,-0.00
5186.51,932.54,-0.00,1567.46,-0.00
5171.32,856.62,-0.00,1643.38,-0.00
5010.63,53.15,-0.00,2446.85,-0.00
5568.38,2841.89,-341.89,0.00,-0.00
5864.39,4321.95,-1821.95,0.00,-0.00
5519.08,2595.38,-95.38,0.00,-0.00
5419.30,2096.50,-0.00,403.50,-0.00
5622.16,3110.78,-610.78,0.00,-0.00
4625.26,0.00,-0.00,4373.72,-1873.72
5307.55,1537.74,-0.00,962.26,-0.00
4840.51,0.00,-0.00,3297.44,-797.44
5524.85,2624.27,-124.27,0.00,-0.00
5351.60,1758.01,-0.00,741.99,-0.00
4658.09,0.00,-0.00,4209.54,-1709.54
5727.53,3637.64,-1137.64,0.00,-0.00
4572.55,0.00,-0.00,4637.23,-2137.23
4980.71,0.00,-0.00,2596.45,-96.45
5110.33,551.63,-0.00,1948.37,-0.00
4951.70,0.00,-0.00,2741.52,-241.52
6034.75,5173.74,-2673.74,0.00,-0.00
5226.32,1131.61,-0.00,1368.39,-0.00
5726.83,3634.14,-1134.14,0.00,-0.00
4603.20,0.00,-0.00,4484.00,-1984.00
5588.47,2942.34,-442.34,0.00,-0.00
4856.95,0.00,-0.00,3215.24,-715.24
4999.56,0.00,-0.00,2502.22,-2.22
4928.14,0.00,-0.00,2859.31,-359.31
5153.83,769.14,-0.00,1730.86,-0.00
5454.87,2274.35,-0.00,225.65,-0.00
5099.26,496.30,-0.00,2003.70,-0.00
5401.24,2006.18,-0.00,493.82,-0.00
5500.38,2501.88,-1.88,0.00,-0.00
4729.13,0.00,-0.00,3854.37,-1354.37
4333.72,0.00,-0.00,5831.42,-3331.42
4352.12,0.00,-0.00,5739.42,-3239.42
4971.91,0.00,-0.00,2640.43,-140.43
5007.95,39.73,-0.00,2460.27,-0.00
5224.58,1122.91,-0.00,1377.09,-0.00
4726.20,0.00,-0.00,3868.98,-1368.98
5154.34,771.72,-0.00,1728.28,-0.00
5118.76,593.78,-0.00,1906.22,-0.00
5118.05,590.26,-0.00,1909.74,-0.00
4214.49,0.00,-0.00,6427.53,-3927.53
5056.73,283.64,-0.00,2216.36,-0.00
5557.52,2787.59,-287.59,0.00,-0.00
4631.13,0.00,-0.00,4344.33,-1844.33
5574.86,2874.32,-374.32,0.00,-0.00
5553.51,2767.56,-267.56,0.00,-0.00
5312.25,1561.27,-0.00,938.73,-0.00
4518.95,0.00,-0.00,4905.25,-2405.25
5082.38,411.88,-0.00,2088.12,-0.00
5262.15,1310.73,-0.00,1189.27,-0.00
4751.22,0.00,-0.00,3743.91,-1243.91
5063.85,319.25,-0.00,2180.75,-0.00
5608.98,3044.91,-544.91,0.00,-0.00
4334.11,0.00,-0.00,5829.44,-3329.44
5475.65,2378.25,-0.00,121.75,-0.00
5175.63,878.13,-0.00,1621.87,-0.00
5260.68,1303.39,-0.00,1196.61,-0.00
4848.81,0.00,-0.00,3255.97,-755.97
5774.63,3873.15,-1373.15,0.00,-0.00
4369.42,0.00,-0.00,5652.89,-3152.89
4472.13,0.00,-0.00,5139.36,-2639.36
4767.51,0.00,-0.00,3662.43,-1162.43
4910.11,0.00,-0.00,2949.44,-449.44
5227.59,1137.93,-0.00,1362.07,-0.00
5103.88,519.42,-0.00,1980.58,-0.00
5394.80,1974.02,-0.00,525.98,-0.00
5179.18,895.90,-0.00,1604.10,-0.00
4914.18,0.00,-0.00,2929.08,-429.08
5357.73,1788.67,-0.00,711.33,-0.00
4145.67,0.00,-0.00,6771.65,-4271.65
4841.22,0.00,-0.00,3293.92,-793.92
5589.32,2946.58,-446.58,0.00,-0.00
4347.15,0.00,-0.00,5764.25,-3264.25
5126.50,632.51,-0.00,1867.49,-0.00
5121.70,608.52,-0.00,1891.48,-0.00
4625.98,0.00,-0.00,4370.10,-1870.10
5129.45,647.24,-0.00,1852.76,-0.00
5564.82,2824.09,-324.09,0.00,-0.00
4792.53,0.00,-0.00,3537.35,-1037.35
4444.20,0.00,-0.00,5279.00,-2779.00
4765.15,0.00,-0.00,3674.27,-1174.27
5847.51,4237.55,-1737.55,0.00,-0.00
5429.02,2145.08,-0.00,354.92,-0.00
4827.06,0.00,-0.00,3364.70,-864.70
4501.27,0.00,-0.00,4993.64,-2493.64
5414.69,2073.44,-0.00,426.56,-0.00
4489.04,0.00,-0.00,5054.82,-2554.82
5008.52,42.59,-0.00,2457.41,-0.00
5253.18,1265.90,-0.00,1234.10,-0.00
4783.41,0.00,-0.00,3582.94,-1082.94
4985.16,0.00,-0.00,2574.18,-74.18
5131.37,656.86,-0.00,1843.14,-0.00
5410.61,2053.03,-0.00,446.97,-0.00
4856.98,0.00,-0.00,3215.12,-715.12
5006.16,30.81,-0.00,2469.19,-0.00
5442.41,2212.07,-0.00,287.93,-0.00
5369.72,1848.59,-0.00,651.41,-0.00
4969.54,0.00,-0.00,2652.31,-152.31
4805.84,0.00,-0.00,3470.81,-970.81
4826.40,0.00,-0.00,3368.00,-868.00
5101.08,505.39,-0.00,1994.61,-0.00
4786.85,0.00,-0.00,3565.73,-1065.73
5747.07,3735.37,-1235.37,0.00,-0.00
4900.54,0.00,-0.00,2997.32,-497.32
5796.37,3981.83,-1481.83,0.00,-0.00
5382.45,1912.23,-0.00,587.77,-0.00
5374.97,1874.86,-0.00,625.14,-0.00
5037.30,186.52,-0.00,2313.48,-0.00
4211.61,0.00,-0.00,6441.96,-3941.96
4762.30,0.00,-0.00,3688.50,-1188.50
4913.65,0.00,-0.00,2931.76,-431.76
4829.01,0.00,-0.00,3354.97,-854.97
4528.92,0.00,-0.00,4855.42,-2355.42
5245.68,1228.38,-0.00,1271.62,-0.00
5282.89,1414.44,-0.00,1085.56,-0.00
5338.25,1691.24,-0.00,808.76,-0.00
5170.67,853.36,-0.00,1646.64,-0.00
5302.39,1511.95,-0.00,988.05,-0.00
4396.70,0.00,-0.00,5516.48,-3016.48
4729.38,0.00,-0.00,3853.09,-1353.09
5200.85,1004.23,-0.00,1495.77,-0.00
4574.83,0.00,-0.00,4625.85,-2125.85
4613.50,0.00,-0.00,4432.52,-1932.52
4659.15,0.00,-0.00,4204.23,-1704.23
4891.28,0.00,-0.00,3043.62,-543.62
5577.97,2889.87,-389.87,0.00,-0.00
4699.82,0.00,-0.00,4000.89,-1500.89
4870.23,0.00,-0.00,3148.86,-648.86
5527.32,2636.61,-136.61,0.00,-0.00
4586.07,0.00,-0.00,4569.66,-2069.66
5149.13,745.63,-0.00,1754.37,-0.00
5365.90,1829.49,-0.00,670.51,-0.00
5055.98,279.92,-0.00,2220.08,-0.00
5709.33,3546.64,-1046.64,0.00,-0.00
4862.24,0.00,-0.00,3188.78,-688.78
4887.71,0.00,-0.00,3061.44,-561.44
5479.58,2397.88,-0.00,102.12,-0.00
4948.84,0.00,-0.00,2755.79,-255.79
5315.99,1579.96,-0.00,920.04,-0.00
4603.84,0.00,-0.00,4480.81,-1980.81
5070.63,353.15,-0.00,2146.85,-0.00
5151.40,756.98,-0.00,1743.02,-0.00
5904.96,4524.81,-2024.81,0.00,-0.00
5760.10,3800.50,-1300.50,0.00,-0.00
5230.93,1154.67,-0.00,1345.33,-0.00
4578.95,0.00,-0.00,4605.24,-2105.24
4621.29,0.00,-0.00,4393.57,-1893.57
4687.18,0.00,-0.00,4064.11,-1564.11
5266.46,1332.29,-0.00,1167.71,-0.00
4968.90,0.00,-0.00,2655.52,-155.52
4771.03,0.00,-0.00,3644.86,-1144.86
4565.74,0.00,-0.00,4671.30,-2171.30
6133.53,5667.65,-3167.65,0.00,-0.00
5429.83,2149.13,-0.00,350.87,-0.00
4808.78,0.00,-0.00,3456.09,-956.09
4845.47,0.00,-0.00,3272.67,-772.67
4938.61,0.00,-0.00,2806.94,-306.94
4755.51,0.00,-0.00,3722.44,-1222.44
4587.86,0.00,-0.00,4560.69,-2060.69
5352.59,1762.97,-0.00,737.03,-0.00
5484.96,2424.81,-0.00,75.19,-0.00
5275.63,1378.17,-0.00,1121.83,-0.00
4961.14,0.00,-0.00,2694.32,-194.32
5312.56,1562.78,-0.00,937.22,-0.00
5511.11,2555.54,-55.54,0.00,-0.00
5260.35,1301.75,-0.00,1198.25,-0.00
5219.98,1099.91,-0.00,1400.09,-0.00
4909.51,0.00,-0.00,2952.43,-452.43
4474.57,0.00,-0.00,5127.14,-2627.14
4872.46,0.00,-0.00,3137.68,-637.68
5240.54,1202.71,-0.00,1297.29,-0.00
4185.42,0.00,-0.00,6572.90,-4072.90
4334.69,0.00,-0.00,5826.54,-3326.54
3899.88,0.00,-0.00,8000.61,-5500.61
4933.23,0.00,-0.00,2833.87,-333.87
5045.27,226.37,-0.00,2273.63,-0.00
5745.06,3725.28,-1225.28,0.00,-0.00
5217.01,1085.03,-0.00,1414.97,-0.00
5469.53,2347.65,-0.00,152.35,-0.00
5362.72,1813.61,-0.00,686.39,-0.00
4686.11,0.00,-0.00,4069.47,-1569.47
5352.24,1761.21,-0.00,738.79,-0.00
5220.69,1103.45,-0.00,1396.55,-0.00
5188.63,943.16,-0.00,1556.84,-0.00
4673.50,0.00,-0.00,4132.51,-1632.51
4351.44,0.00,-0.00,5742.78,-3242.78
5455.52,2277.58,-0.00,222.42,-0.00
4886.90,0.00,-0.00,3065.49,-565.49
4823.86,0.00,-0.00,3380.71,-880.71
5486.18,2430.91,-0.00,69.09,-0.00
5505.83,2529.17,-29.17,0.00,-0.00
5052.59,262.95,-0.00,2237.05,-0.00
4940.13,0.00,-0.00,2799.36,-299.36
5032.87,164.34,-0.00,2335.66,-0.00
5898.66,4493.29,-1993.29,0.00,-0.00
5105.72,528.62,-0.00,1971.38,-0.00
5652.47,3262.35,-762.35,0.00,-0.00
5279.33,1396.65,-0.00,1103.35,-0.00
5099.38,496.90,-0.00,2003.10,-0.00
4489.10,0.00,-0.00,5054.50,-2554.50
5881.34,4406.72,-1906.72,0.00,-0.00
5115.60,578.01,-0.00,1921.99,-0.00
4789.80,0.00,-0.00,3550.99,-1050.99
5240.20,1200.99,-0.00,1299.01,-0.00
5173.07,865.34,-0.00,1634.66,-0.00
5785.82,3929.10,-1429.10,0.00,-0.00
4849.66,0.00,-0.00,3251.72,-751.72
4955.02,0.00,-0.00,2724.91,-224.91
5152.94,764.68,-0.00,1735.32,-0.00
5860.25,4301.23,-1801.23,0.00,-0.00
4417.14,0.00,-0.00,5414.30,-2914.30
4682.60,0.00,-0.00,4086.98,-1586.98
5053.17,265.87,-0.00,2234.13,-0.00
5582.49,2912.44,-412.44,0.00,-0.00
5038.65,193.25,-0.00,2306.75,-0.00
4207.89,0.00,-0.00,6460.53,-3960.53
5935.10,4675.49,-2175.49,0.00,-0.00
5079.99,399.93,-0.00,2100.07,-0.00
4399.25,0.00,-0.00,5503.76,-3003.76
5407.35,2036.75,-0.00,463.25,-0.00
5040.11,200.55,-0.00,2299.45,-0.00
5611.81,3059.07,-559.07,0.00,-0.00
4942.87,0.00,-0.00,2785.67,-285.67
5369.22,1846.11,-0.00,653.89,-0.00
4813.19,0.00,-0.00,3434.05,-934.05
4819.78,0.00,-0.00,3401.12,-901.12
5401.90,2009.52,-0.00,490.48,-0.00
4606.16,0.00,-0.00,4469.20,-1969.20
4617.09,0.00,-0.00,4414.54,-1914.54
4696.94,0.00,-0.00,4015.29,-1515.29
4639.83,0.00,-0.00,4300.86,-1800.86
5195.07,975.36,-0.00,1524.64,-0.00
5384.68,1923.39,-0.00,576.61,-0.00
5088.48,442.39,-0.00,2057.61,-0.00
4709.05,0.00,-0.00,3954.73,-1454.73
5036.47,182.37,-0.00,2317.63,-0.00
4824.21,0.00,-0.00,3378.97,-878.97
4651.03,0.00,-0.00,4244.87,-1744.87
5840.02,4200.08,-1700.08,0.00,-0.00
5316.91,1584.55,-0.00,915.45,-0.00
4783.94,0.00,-0.00,3580.30,-1080.30
4768.16,0.00,-0.00,3659.22,-1159.22
4900.29,0.00,-0.00,2998.54,-498.54
4597.51,0.00,-0.00,4512.44,-2012.44
5351.05,1755.25,-0.00,744.75,-0.00
5071.10,355.49,-0.00,2144.51,-0.00
5121.11,605.56,-0.00,1894.44,-0.00
5177.35,886.76,-0.00,1613.24,-0.00
5346.62,1733.09,-0.00,766.91,-0.00
5400.93,2004.64,-0.00,495.36,-0.00
5275.71,1378.55,-0.00,1121.45,-0.00
5449.70,2248.51,-0.00,251.49,-0.00
4958.03,0.00,-0.00,2709.85,-209.85
5113.85,569.25,-0.00,1930.75,-0.00
5241.12,1205.62,-0.00,1294.38,-0.00
5594.89,2974.44,-474.44,0.00,-0.00
4779.50,0.00,-0.00,3602.48,-1102.48
4877.13,0.00,-0.00,3114.37,-614.37
4429.79,0.00,-0.00,5351.03,-2851.03
5126.46,632.28,-0.00,1867.72,-0.00
4377.59,0.00,-0.00,5612.06,-3112.06
4859.66,0.00,-0.00,3201.69,-701.69
5083.20,415.99,-0.00,2084.01,-0.00
5211.37,1056.87,-0.00,1443.13,-0.00
5617.37,3086.83,-586.83,0.00,-0.00
5236.14,1180.70,-0.00,1319.30,-0.00
4979.61,0.00,-0.00,2601.94,-101.94
5017.75,88.75,-0.00,2411.25,-0.00
5128.11,640.53,-0.00,1859.47,-0.00
5006.20,30.99,-0.00,2469.01,-0.00
4365.99,0.00,-0.00,5670.05,-3170.05
4616.78,0.00,-0.00,4416.11,-1916.11
4936.04,0.00,-0.00,2819.82,-319.82
4854.86,0.00,-0.00,3225.71,-725.71
5213.50,1067.51,-0.00,1432.49,-0.00
4877.53,0.00,-0.00,3112.37,-612.37
4875.01,0.00,-0.00,3124.96,-624.96
5304.48,1522.39,-0.00,977.61,-0.00
4983.74,0.00,-0.00,2581.29,-81.29
4383.45,0.00,-0.00,5582.73,-3082.73
4908.08,0.00,-0.00,2959.62,-459.62
4471.67,0.00,-0.00,5141.66,-2641.66
5088.60,443.00,-0.00,2057.00,-0.00
4960.80,0.00,-0.00,2695.98,-195.98
5470.07,2350.34,-0.00,149.66,-0.00
4590.51,0.00,-0.00,4547.44,-2047.44
4663.88,0.00,-0.00,4180.58,-1680.58
5755.17,3775.86,-1275.86,0.00,-0.00
5566.14,2830.69,-330.69,0.00,-0.00
4715.93,0.00,-0.00,3920.36,-1420.36
6108.34,5541.69,-3041.69,0.00,-0.00
5202.98,1014.89,-0.00,1485.11,-0.00
4271.36,0.00,-0.00,6143.20,-3643.20
5275.19,1375.93,-0.00,1124.07,-0.00
4457.43,0.00,-0.00,5212.87,-2712.87
4656.54,0.00,-0.00,4217.28,-1717.28
5164.19,820.96,-0.00,1679.04,-0.00
5368.58,1842.90,-0.00,657.10,-0.00
4443.47,0.00,-0.00,5282.66,-2782.66
5241.55,1207.74,-0.00,1292.26,-0.00
4480.13,0.00,-0.00,5099.35,-2599.35
4536.55,0.00,-0.00,4817.23,-2317.23
5289.36,1446.81,-0.00,1053.19,-0.00
5181.18,905.88,-0.00,1594.12,-0.00
5326.56,1632.82,-0.00,867.18,-0.00
5428.29,2141.46,-0.00,358.54,-0.00
4528.66,0.00,-0.00,4856.69,-2356.69
4810.61,0.00,-0.00,3446.97,-946.97
4915.82,0.00,-0.00,2920.92,-420.92
5553.30,2766.49,-266.49,0.00,-0.00
5420.65,2103.23,-0.00,396.77,-0.00
5117.56,587.81,-0.00,1912.19,-0.00
4675.05,0.00,-0.00,4124.76,-1624.76
5283.57,1417.83,-0.00,1082.17,-0.00
4887.71,0.00,-0.00,3061.43,-561.43
5259.67,1298.36,-0.00,1201.64,-0.00
4820.72,0.00,-0.00,3396.41,-896.41
5272.50,1362.52,-0.00,1137.48,-0.00
4988.33,0.00,-0.00,2558.37,-58.37
5441.27,2206.33,-0.00,293.67,-0.00
5344.50,1722.51,-0.00,777.49,-0.00
4331.69,0.00,-0.00,5841.57,-3341.57
5027.35,136.74,-0.00,2363.26,-0.00
4674.77,0.00,-0.00,4126.15,-1626.15
5527.22,2636.08,-136.08,0.00,-0.00
4502.77,0.00,-0.00,4986.15,-2486.15
5074.82,374.12,-0.00,2125.88,-0.00
4747.19,0.00,-0.00,3764.06,-1264.06
4956.21,0.00,-0.00,2718.93,-218.93
4322.22,0.00,-0.00,5888.90,-3388.90
5024.34,121.68,-0.00,2378.32,-0.00
5189.70,948.51,-0.00,1551.49,-0.00
4840.26,0.00,-0.00,3298.72,-798.72
5042.76,213.79,-0.00,2286.21,-0.00
4880.38,0.00,-0.00,3098.11,-598.11
4933.97,0.00,-0.00,2830.16,-330.16
5022.62,113.08,-0.00,2386.92,-0.00
4730.56,0.00,-0.00,3847.21,-1347.21
5075.72,378.62,-0.00,2121.38,-0.00
5332.74,1663.71,-0.00,836.29,-0.00
4954.37,0.00,-0.00,2728.14,-228.14
5669.97,3349.85,-849.85,0.00,-0.00
5322.86,1614.29,-0.00,885.71,-0.00
4854.04,0.00,-0.00,3229.78,-729.78
4986.50,0.00,-0.00,2567.50,-67.50
5830.80,4153.99,-1653.99,0.00,-0.00
4836.79,0.00,-0.00,3316.03,-816.03
5128.65,643.23,-0.00,1856.77,-0.00
5156.30,781.48,-0.00,1718.52,-0.00
4717.75,0.00,-0.00,3911.24,-1411.24
4235.64,0.00,-0.00,6321.78,-3821.78
5116.84,584.20,-0.00,1915.80,-0.00
4344.10,0.00,-0.00,5779.49,-3279.49
4626.60,0.00,-0.00,4367.00,-1867.00
4293.27,0.00,-0.00,6033.65,-3533.65
4896.91,0.00,-0.00,3015.43,-515.43
4920.56,0.00,-0.00,2897.21,-397.21
5024.38,121.89,-0.00,2378.11,-0.00
5303.37,1516.84,-0.00,983.16,-0.00
5013.78,68.91,-0.00,2431.09,-0.00
5109.15,545.77,-0.00,1954.23,-0.00
4962.00,0.00,-0.00,2690.02,-190.02
4598.64,0.00,-0.00,4506.81,-2006.81
5141.54,707.71,-0.00,1792.29,-0.00
4912.23,0.00,-0.00,2938.86,-438.86
5578.85,2894.23,-394.23,0.00,-0.00
5015.91,79.57,-0.00,2420.43,-0.00
5060.71,303.55,-0.00,2196.45,-0.00
5330.41,1652.07,-0.00,847.93,-0.00
4159.97,0.00,-0.00,6700.13,-4200.13
5029.05,145.23,-0.00,2354.77,-0.00
4832.01,0.00,-0.00,3339.96,-839.96
4554.51,0.00,-0.00,4727.43,-2227.43
4808.71,0.00,-0.00,3456.44,-956.44
5711.55,3557.77,-1057.77,0.00,-0.00
